cmc,power,toughness,race,ability,color
3,2,2,Human,none,Red
4,4,5,Plant,none,Green
3,1,4,Human,none,Red
2,1,1,Zombie,none,Blue
5,3,4,Horror,none,Black
1,1,1,Fish,none,Blue
1,1,1,Elf,none,Green
2,1,1,Human,none,White
3,1,2,Drake,Flying,Red
2,0,1,Zombie,none,Black
4,2,4,Spirit,Flying,Blue
6,4,4,Fish,none,Blue
1,1,1,Goblin,none,Red
3,2,2,Goblin,none,Red
2,3,1,Goblin,Trample,Red
4,1,1,Goblin,none,Red
1,1,1,Goblin,none,Red
3,1,1,Human,none,Black
4,2,2,Human,none,White
3,2,2,Leech,First strike,Green
9,10,10,Leviathan,Trample,Blue
3,2,3,Beast,none,Green
4,1,2,Snake,none,Green
2,1,2,Merfolk,none,Blue
1,1,1,Human,none,White
4,2,2,Zombie,none,Black
3,2,2,Ouphe,none,Green
3,2,2,Orc,none,Red
2,1,*,Human,none,Green
2,1,1,Human,First strike,White
3,1,1,Human,none,White
4,2,1,Human,none,Black
1,1,1,Elf,none,Green
4,2,2,Human,none,Green
2,1,1,Hag,none,Green
1,1,1,Human,none,Green
3,2,2,Human,none,Red
3,2,4,Slug,none,Green
2,1,2,Human,none,White
4,2,3,Zombie,none,Black
3,2,2,Human,none,Green
4,1,3,Human,none,Black
1,1,1,Wurm,none,Blue
1,1,1,Bird,none,Green
4,1,1,Human,none,White
5,4,4,Treefolk,none,Green
4,0,3,Bird,none,Red
3,2,2,Human,none,Green
3,4,3,Spirit,Trample,Green
3,2,1,Spirit,none,Red
6,8,8,Elemental,Trample,Green
6,5,5,Dragon,Flying,Red
3,2,2,Troll,none,Green
2,1,1,Elemental,Haste,Red
5,3,2,Elemental,none,Black
7,4,6,Angel,Flying,White
4,3,3,Angel,Flying,White
2,0,4,Wall,Flying,White
7,5,5,Angel,Flying,White
8,8,8,Angel,Flying,White
1,1,1,Human,none,White
3,2,2,Human,none,White
3,3,3,Angel,Flying,White
3,2,3,Human,none,White
4,2,2,Human,none,White
6,4,4,Angel,Flying,White
5,3,3,Angel,Flying,White
4,2,1,Human,none,White
1,1,2,Human,none,White
4,2,3,Human,none,White
3,2,1,Spirit,Flying,White
2,2,2,Human,none,White
2,2,1,Human,none,White
4,3,4,Angel,Flash,White
4,3,3,Human,Vigilance,White
4,2,4,Angel,Flying,White
3,2,2,Human,none,White
5,2,5,Spirit,none,White
2,2,1,Human,Vigilance,White
6,3,3,Angel,Flying,White
2,1,1,Human,none,Blue
3,2,3,Human,none,Blue
6,5,5,Spirit,none,Blue
4,2,3,Human,none,Blue
3,3,4,Spirit,Flying,Blue
3,1,4,Human,none,Blue
5,3,2,Human,Flying,Blue
6,4,5,Zombie,none,Blue
3,3,1,Spirit,none,Blue
5,4,4,Spirit,Hexproof,Blue
4,2,2,Human,none,Blue
4,2,2,Bird,Flying,Blue
4,3,3,Griffin,Flying,Blue
1,1,1,Human,none,Blue
5,3,3,Zombie,none,Blue
3,2,3,Zombie,Flying,Blue
4,2,2,Human,none,Blue
3,2,1,Human,none,Blue
1,1,1,Human,none,Blue
2,0,1,Vampire,none,Black
3,1,1,Vampire,none,Black
2,1,1,Zombie,none,Black
4,3,3,Human,none,Black
2,2,1,Zombie,none,Black
3,2,2,Vampire,none,Black
3,4,3,Demon,Flying,Black
4,5,4,Demon,Flying,Black
5,3,5,Zombie,none,Black
4,3,2,Vampire,none,Black
4,1,1,Shade,none,Black
2,2,1,Spirit,none,Black
8,7,7,Demon,Flying,Black
6,5,5,Demon,Deathtouch,Black
1,1,2,Zombie,none,Black
6,4,4,Zombie,none,Black
5,4,1,Bat,Flying,Black
5,3,3,Zombie,none,Black
5,5,3,Demon,none,Black
3,2,1,Spirit,Flying,Black
3,3,2,Demon,none,Black
2,4,3,Demon,none,Black
4,2,2,Zombie,none,Black
4,4,4,Dragon,Flying,Red
2,1,1,Vampire,none,Red
3,2,1,Human,Haste,Red
6,3,3,Devil,none,Red
3,2,2,Human,none,Red
4,2,2,Vampire,none,Red
4,2,2,Vampire,none,Red
4,2,2,Elemental,Double strike,Red
3,3,1,Human,none,Red
2,2,1,Human,none,Red
2,2,1,Human,none,Red
4,2,2,Human,Haste,Red
5,*,*,Elemental,none,Red
5,6,1,Spirit,none,Red
3,2,2,Human,none,Red
2,1,1,Devil,none,Red
1,1,1,Human,none,Red
1,1,1,Human,none,Red
7,7,7,Elemental,none,Red
1,4,3,Devil,none,Red
5,3,3,Human,Haste,Red
3,2,2,Human,none,Green
3,1,1,Human,none,Green
8,5,5,Beast,Haste,Green
1,1,1,Human,none,Green
4,2,2,Bear,none,Green
4,5,5,Treefolk,none,Green
5,3,5,Human,none,Green
3,3,3,Spider,Reach,Green
6,4,2,Spirit,none,Green
4,4,3,Boar,none,Green
2,1,1,Human,none,Green
6,6,4,Wurm,none,Green
3,0,1,Human,none,Green
6,6,6,Elemental,Trample,Green
2,1,1,Human,none,Green
3,2,2,Human,none,Green
1,1,1,Human,none,Green
6,7,7,Elemental,none,Green
2,2,1,Wolf,none,Green
5,3,3,Spirit,none,Green
3,3,3,Wolf,Flash,Green
5,4,4,Wolf,none,Green
5,3,3,Spirit,none,Green
1,2,2,Goblin,Haste,Red
2,2,1,Snake,none,Green
6,6,6,Giant,Trample,Green
8,7,7,Demon,Flying,Black
5,2,2,Elf,none,Green
7,1,1,Elf,none,Green
1,1,1,Elf,none,Green
3,1,2,Elf,none,Green
2,2,3,Elf,none,Green
2,2,2,Elf,none,Green
4,*,*,Elf,Trample,Green
3,2,2,Elf,none,Green
1,1,1,Elf,none,Green
4,3,3,Elf,none,Green
2,2,2,Elf,none,Green
4,2,2,Elf,Trample,Green
3,1,2,Elf,none,Green
5,2,2,Elf,none,Green
2,1,1,Elf,none,Green
2,1,1,Elf,none,Green
1,1,1,Insect,none,Green
3,1,1,Elf,none,Green
2,3,3,Elf,Deathtouch,Green
5,2,2,Goblin,none,Red
3,2,2,Goblin,First strike,Red
4,3,3,Insect,Haste,Red
2,2,1,Goblin,none,Red
3,2,2,Goblin,none,Red
3,2,1,Goblin,none,Red
1,2,2,Goblin,none,Red
3,1,1,Goblin,none,Red
4,2,2,Goblin,Haste,Red
1,1,1,Goblin,none,Red
3,2,2,Goblin,none,Red
4,3,2,Goblin,none,Red
1,1,1,Goblin,none,Red
2,1,1,Goblin,none,Red
3,1,1,Goblin,none,Red
1,1,1,Goblin,Haste,Red
4,*,*,Goblin,Haste,Red
2,2,1,Goblin,none,Red
5,2,2,Goblin,none,Red
1,1,1,Goblin,none,Red
3,2,2,Goblin,none,Red
4,2,2,Goblin,none,Red
3,2,3,Bird,Flying,White
3,2,2,Kithkin,First strike,White
1,1,1,Human,none,White
4,5,5,Beast,none,White
4,2,4,Human,none,White
2,2,2,Fox,none,White
1,2,1,Human,none,White
4,3,3,Elk,Vigilance,White
6,4,7,Cat,none,White
5,2,2,Angel,Flying,White
3,2,2,Kor,none,White
3,0,2,Human,none,White
2,2,1,Pegasus,Flying,White
3,2,2,Human,none,White
1,1,1,Human,none,White
5,4,4,Angel,Flying,White
2,1,1,Bird,Flying,White
2,1,1,Bird,Flying,White
2,0,4,Wall,none,White
2,2,2,Human,none,White
5,2,2,Bird,Flying,White
2,2,2,Cat,Flash,White
6,3,4,Wizard,none,Blue
4,2,3,Cephalid,none,Blue
2,1,1,Turtle,none,Blue
3,0,7,Wall,none,Blue
6,4,4,Spirit,Flying,Blue
3,2,2,Jellyfish,none,Blue
2,1,1,Merfolk,none,Blue
5,2,3,Drake,Flying,Blue
4,3,3,Illusion,Flying,Blue
7,3,3,Beast,none,Blue
3,1,1,Human,none,Blue
2,2,1,Zombie,none,Blue
3,3,4,Efreet,Flying,Blue
6,3,4,Bird,Flying,Blue
3,2,2,Faerie,Flying,Blue
3,2,2,Bird,Flying,Blue
4,2,2,Incarnation,Flying,Blue
2,1,2,Elf,none,Black
2,0,1,Vampire,none,Black
4,2,2,Human,none,Black
1,1,1,Zombie,none,Black
3,3,1,Elf,none,Black
4,2,2,Zombie,none,Black
7,5,5,Demon,Flying,Black
4,3,1,Horror,Haste,Black
3,1,1,Elf,none,Black
4,2,1,Human,First strike,Black
6,4,4,Horror,none,Black
3,2,2,Horror,none,Black
2,1,1,Elf,none,Black
5,6,5,Beast,none,Black
4,2,2,Human,none,Black
2,2,1,Spirit,Flying,Black
6,5,3,Zombie,none,Black
6,5,5,Gorgon,Flying,Black
4,3,1,Bird,Flying,Black
3,2,2,Human,none,Black
5,3,3,Beast,Haste,Red
5,*,*,Goblin,Flying,Red
4,2,2,Goblin,none,Red
2,1,2,Human,none,Red
6,6,6,Hellion,none,Red
3,0,2,Dragon,none,Red
3,2,2,Human,Flash,Red
3,2,1,Human,Haste,Red
3,2,2,Human,none,Red
4,3,2,Human,Haste,Red
2,3,3,Human,none,Red
1,1,1,Ape,none,Red
1,1,1,Goblin,none,Red
2,1,1,Goblin,none,Red
6,6,5,Dragon,Flying,Red
5,2,2,Goblin,none,Red
2,2,2,Goblin,none,Red
4,2,4,Efreet,none,Red
6,7,7,Nightmare,Flying,Red
2,2,1,Human,none,Red
2,0,1,Human,none,Green
4,3,3,Incarnation,Trample,Green
4,3,3,Centaur,Haste,Green
3,2,2,Elf,none,Green
2,1,1,Elf,none,Green
4,5,5,Crocodile,none,Green
2,2,2,Boar,none,Green
1,1,1,Elf,none,Green
3,2,2,Elf,none,Green
1,1,1,Elf,none,Green
4,3,3,Elf,none,Green
1,1,1,Mongoose,none,Green
7,5,5,Elemental,none,Green
5,4,4,Spider,Reach,Green
6,8,5,Elemental,Trample,Green
2,2,1,Elf,Deathtouch,Green
3,1,2,Elf,none,Green
2,1,1,Human,none,Green
1,1,1,Insect,none,Green
1,0,1,Insect,Flying,Green
3,2,2,Human,none,Green
4,4,3,Elemental,Haste,Green
7,5,5,Giant,Vigilance,White
3,2,2,Shapeshifter,Flying,White
4,2,3,Kithkin,First strike,White
1,1,1,Kithkin,none,White
2,1,1,Kithkin,none,White
5,4,4,Shapeshifter,Lifelink,White
5,3,3,Giant,none,White
4,0,3,Elemental,Flash,White
4,3,3,Kithkin,Flying,White
1,1,1,Kithkin,none,White
1,1,1,Kithkin,none,White
1,2,2,Kithkin,none,White
3,2,2,Merfolk,none,White
4,3,3,Giant,none,White
2,1,1,Merfolk,none,White
4,2,2,Kithkin,Flying,White
2,2,2,Kithkin,none,White
2,2,1,Kithkin,none,White
3,1,3,Kithkin,none,White
3,2,2,Kithkin,none,White
2,2,2,Kithkin,First strike,White
6,5,3,Giant,none,White
3,1,1,Shapeshifter,none,White
4,2,4,Treefolk,none,White
5,3,3,Kithkin,Flying,White
6,6,6,Elemental,Flying,White
5,3,5,Treefolk,none,White
3,2,1,Kithkin,none,White
4,5,5,Kithkin,First strike,White
4,2,2,Merfolk,none,White
5,2,3,Merfolk,none,White
3,1,3,Elemental,Flying,White
2,2,2,Kithkin,none,White
6,4,4,Elemental,none,Blue
2,1,1,Shapeshifter,none,Blue
7,5,5,Elemental,none,Blue
2,2,1,Merfolk,none,Blue
3,1,3,Merfolk,none,Blue
4,4,3,Elemental,Flying,Blue
4,2,2,Faerie,Flash,Blue
4,2,2,Merfolk,none,Blue
4,1,3,Faerie,Flying,Blue
6,6,6,Elemental,none,Blue
5,3,3,Merfolk,none,Blue
4,2,3,Merfolk,none,Blue
3,2,2,Merfolk,none,Blue
4,4,4,Faerie,Flash,Blue
5,2,2,Elemental,Flying,Blue
3,2,2,Merfolk,none,Blue
3,2,1,Faerie,Flash,Blue
2,1,1,Faerie,Flying,Blue
3,1,1,Faerie,Flash,Blue
4,2,3,Faerie,Flash,Blue
2,1,1,Shapeshifter,none,Blue
2,2,1,Merfolk,none,Blue
2,1,1,Merfolk,none,Blue
4,2,2,Faerie,Flying,Blue
2,1,1,Faerie,Flash,Blue
2,1,2,Merfolk,none,Blue
3,2,3,Merfolk,none,Blue
4,2,2,Merfolk,none,Blue
1,1,1,Merfolk,none,Blue
4,1,4,Shapeshifter,none,Blue
6,4,4,Merfolk,none,Blue
3,1,3,Treefolk,none,Black
6,4,1,Goblin,none,Black
3,2,1,Goblin,none,Black
3,2,1,Goblin,none,Black
4,5,5,Goblin,none,Black
5,4,4,Shapeshifter,none,Black
6,6,6,Elemental,none,Black
4,2,2,Faerie,Flying,Black
2,2,2,Goblin,none,Black
1,1,1,Goblin,none,Black
3,2,2,Shapeshifter,none,Black
4,2,2,Goblin,none,Black
5,3,3,Elf,none,Black
1,1,1,Goblin,none,Black
3,1,1,Elf,none,Black
3,2,2,Goblin,none,Black
4,1,1,Faerie,Flying,Black
4,2,3,Elf,Deathtouch,Black
7,3,3,Elemental,none,Black
2,1,1,Goblin,none,Black
2,1,1,Faerie,Flying,Black
1,1,1,Faerie,Flying,Black
2,3,1,Faerie,Flying,Black
4,3,2,Goblin,none,Black
2,1,1,Elf,none,Black
5,3,2,Elemental,none,Black
2,1,1,Shapeshifter,none,Black
3,2,2,Goblin,none,Black
2,2,2,Goblin,none,Black
3,1,1,Faerie,Flying,Black
6,3,4,Treefolk,none,Black
5,3,3,Goblin,none,Black
2,2,1,Goblin,none,Red
2,1,1,Elemental,none,Red
6,6,4,Giant,none,Red
3,4,3,Giant,none,Red
1,1,1,Goblin,none,Red
2,1,2,Goblin,none,Red
4,2,2,Goblin,none,Red
4,2,4,Elemental,none,Red
4,5,3,Shapeshifter,Haste,Red
7,4,4,Elemental,Trample,Red
2,1,1,Shapeshifter,none,Red
1,2,1,Elemental,none,Red
1,0,2,Elemental,none,Red
1,1,1,Elemental,none,Red
2,1,1,Elemental,none,Red
5,3,4,Giant,none,Red
5,3,1,Elemental,Haste,Red
3,2,2,Goblin,none,Red
7,6,6,Giant,none,Red
8,5,5,Giant,none,Red
6,6,6,Elemental,Haste,Red
3,2,2,Elemental,none,Red
5,3,3,Elemental,none,Red
3,2,2,Elemental,none,Red
3,2,2,Elemental,none,Red
4,3,3,Giant,none,Red
3,1,1,Goblin,none,Red
4,10,2,Elemental,Trample,Red
2,1,1,Elemental,none,Red
2,2,1,Elemental,none,Red
3,1,3,Goblin,none,Red
6,5,5,Giant,none,Red
4,2,2,Goblin,none,Red
5,4,4,Giant,none,Red
3,1,3,Treefolk,none,Green
4,2,4,Treefolk,none,Green
4,3,3,Elemental,Flash,Green
5,7,7,Shapeshifter,none,Green
4,3,4,Treefolk,Reach,Green
6,7,7,Elemental,Flash,Green
4,*,*,Treefolk,none,Green
3,2,2,Elf,none,Green
1,1,1,Elf,none,Green
1,1,1,Elf,none,Green
3,1,2,Elf,none,Green
3,2,2,Elf,none,Green
7,4,5,Treefolk,none,Green
4,2,2,Elf,none,Green
3,2,2,Elf,none,Green
3,*,*,Elf,none,Green
2,1,1,Kithkin,none,Green
3,2,2,Kithkin,none,Green
2,2,1,Elf,none,Green
4,3,3,Elf,none,Green
4,3,2,Elf,none,Green
5,4,2,Elf,none,Green
7,5,7,Treefolk,Vigilance,Green
5,4,4,Treefolk,none,Green
5,4,6,Treefolk,none,Green
1,0,3,Treefolk,none,Green
6,6,6,Elemental,Trample,Green
2,1,1,Elf,none,Green
2,2,2,Shapeshifter,none,Green
4,5,5,Elf,none,Green
2,3,3,Elf,Deathtouch,Green
3,1,1,Elf,none,Green
1,1,1,Human,none,White
4,5,5,Beast,none,White
5,4,4,Wurm,Trample,Red
2,2,1,Zombie,none,Black
1,1,1,Elf,none,Green
1,1,1,Goblin,none,Red
4,*,*,Treefolk,none,Green
1,1,1,Kithkin,none,White
2,1,1,Faerie,Flying,Black
4,2,2,Zombie,none,Black
2,1,2,Pegasus,Flying,White
2,1,1,Imp,Flying,Black
2,1,1,Skeleton,none,Black
5,4,4,Boar,none,Green
1,1,1,Human,none,White
5,2,3,Elemental,none,Red
4,3,3,Octopus,none,Blue
3,2,2,Goblin,none,Red
2,2,2,Human,none,White
1,1,1,Elf,none,Green
1,1,1,Merfolk,none,Blue
1,1,1,Goblin,none,Red
2,1,1,Faerie,Flying,Green
4,3,3,Ogre,none,Red
3,1,1,Human,none,Blue
3,3,2,Snake,none,Black
6,5,5,Rhino,none,Green
2,1,1,Bird,Flying,White
2,1,1,Human,none,White
3,2,2,Zombie,none,Black
2,1,1,Bird,Flying,Blue
5,5,4,Wurm,none,Green
7,6,6,Orgg,none,Red
3,2,2,Human,none,White
7,6,6,Rabbit,none,Blue
3,2,2,Griffin,Flying,White
1,1,1,Elf,none,Green
3,2,2,Drake,Flying,Blue
5,3,3,Bird,Flying,White
2,1,1,Bird,Flying,White
3,2,*,Bird,Flying,White
6,4,4,Rhino,Trample,White
6,5,4,Cat,Vigilance,White
3,2,2,Human,First strike,White
4,2,4,Rhino,none,White
1,0,3,Human,none,White
4,1,6,Spirit,none,White
3,4,4,Elemental,none,Blue
3,0,1,Human,none,Blue
1,1,1,Human,none,Blue
1,1,1,Zombie,none,Black
6,5,5,Demon,Flying,Black
3,2,2,Human,none,Black
6,4,4,Zombie,none,Black
4,2,2,Zombie,none,Black
1,1,1,Horror,none,Black
3,7,7,Elemental,none,Black
3,1,1,Bird,Deathtouch,Black
2,1,1,Zombie,none,Black
3,2,2,Zombie,none,Black
1,1,1,Ooze,none,Red
4,3,3,Minotaur,none,Red
3,2,2,Human,First strike,Red
4,3,4,Goblin,none,Red
2,3,1,Elemental,Trample,Red
5,5,2,Beast,none,Red
4,2,2,Human,Haste,Red
1,1,1,Lizard,none,Red
2,1,1,Viashino,Double strike,Red
5,4,4,Dragon,Flying,Red
3,0,3,Goblin,none,Red
4,2,2,Phoenix,Flying,Red
5,5,3,Beast,none,Green
4,5,3,Rhino,none,Green
2,2,2,Elf,none,Green
3,2,3,Spider,Reach,Green
3,2,2,Ooze,Flash,Green
3,*,*,Human,none,Green
2,2,1,Cat,none,Green
1,0,1,Human,none,Green
6,5,5,Beast,none,Green
3,2,3,Elf,none,Green
1,1,2,Elf,none,Green
5,4,4,Elemental,none,Green
1,1,1,Fungus,none,Green
4,5,4,Cat,none,Green
3,1,3,Thrull,none,Black
3,1,3,Thrull,none,Black
3,1,3,Thrull,none,Black
3,1,3,Thrull,none,Black
2,1,2,Thrull,none,Black
2,1,2,Thrull,none,Black
2,1,2,Thrull,none,Black
2,1,2,Thrull,none,Black
3,3,2,Orc,none,Red
3,3,2,Orc,none,Red
3,3,2,Orc,none,Red
3,3,2,Orc,none,Red
3,0,2,Human,none,White
3,0,2,Human,none,White
3,0,2,Human,none,White
3,0,2,Human,none,White
8,6,6,Homarid,Trample,Blue
4,4,4,Thrull,none,Black
1,0,2,Dwarf,none,Red
2,1,2,Dwarf,none,Red
2,2,1,Dwarf,none,Red
2,2,1,Dwarf,none,Red
2,2,1,Dwarf,none,Red
6,5,5,Avatar,First strike,Black
2,0,2,Elf,none,Green
2,1,1,Elf,none,Green
2,1,1,Elf,none,Green
2,1,1,Elf,none,Green
1,1,1,Elf,none,Green
1,1,1,Elf,none,Green
1,1,1,Elf,none,Green
3,2,2,Human,none,White
3,2,2,Human,none,White
3,2,2,Human,none,White
3,1,3,Human,none,White
6,6,3,Fungus,none,Green
1,0,2,Goblin,none,Red
1,0,2,Goblin,none,Red
1,0,2,Goblin,none,Red
3,2,2,Goblin,none,Red
6,2,6,Avatar,none,White
3,2,2,Homarid,none,Blue
3,2,2,Homarid,none,Blue
3,2,2,Homarid,none,Blue
3,2,2,Homarid,none,Blue
4,2,1,Homarid,none,Blue
5,3,3,Homarid,none,Blue
5,3,3,Homarid,none,Blue
5,3,3,Homarid,none,Blue
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
2,1,2,Human,none,White
1,0,2,Human,none,White
1,0,2,Human,none,White
1,0,2,Human,none,White
5,2,4,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
1,1,1,Human,none,White
4,1,1,Human,First strike,White
1,1,1,Cleric,none,Black
1,1,1,Cleric,none,Black
1,1,1,Cleric,none,Black
3,2,2,Thrull,none,Black
3,2,2,Thrull,none,Black
3,2,2,Thrull,none,Black
3,2,2,Thrull,none,Black
3,2,2,Thrull,none,Black
3,2,2,Thrull,none,Black
1,1,1,Orc,none,Red
1,1,1,Orc,none,Red
1,1,1,Orc,none,Red
1,1,1,Orc,none,Red
3,2,2,Orc,none,Red
3,2,2,Orc,none,Red
3,2,2,Orc,none,Red
3,2,2,Orc,none,Red
2,2,1,Human,none,White
2,2,1,Human,none,White
2,2,1,Human,none,White
2,2,1,Cleric,none,Black
2,2,1,Cleric,none,Black
2,2,1,Cleric,none,Black
5,6,6,Orgg,Trample,Red
2,2,1,Merfolk,none,Blue
3,0,1,Merfolk,none,Blue
2,0,1,Fungus,none,Green
2,1,1,Merfolk,none,Blue
1,1,1,Fungus,none,Green
1,1,1,Fungus,none,Green
1,1,1,Fungus,none,Green
1,1,1,Fungus,none,Green
3,2,2,Fungus,none,Green
3,1,1,Human,none,Green
4,1,2,Insect,none,Green
3,2,2,Fungus,none,Green
3,2,2,Fungus,none,Green
3,2,2,Fungus,none,Green
3,2,2,Fungus,none,Green
5,2,2,Thrull,none,Black
3,1,1,Thrull,none,Black
3,2,2,Merfolk,First strike,Blue
3,1,1,Merfolk,none,Blue
3,1,1,Merfolk,none,Blue
3,1,1,Merfolk,none,Blue
2,1,2,Merfolk,none,Blue
2,1,2,Merfolk,none,Blue
2,1,2,Merfolk,none,Blue
2,1,2,Merfolk,none,Blue
3,0,4,Wall,none,Blue
6,3,3,Human,none,White
3,0,4,Spirit,none,White
9,5,6,Archon,Flying,White
1,1,1,Human,none,White
6,3,3,Human,Flying,White
5,2,4,Human,none,White
2,1,2,Bird,Flying,White
5,3,2,Griffin,Flying,White
5,1,5,Camel,none,White
3,1,1,Hound,none,White
7,4,5,Spirit,none,White
4,5,5,Lammasu,Flying,White
4,2,3,Elephant,none,White
3,2,1,Human,First strike,White
6,3,4,Giant,Vigilance,White
4,1,3,Spirit,none,White
4,2,2,Griffin,Flying,White
3,1,1,Spirit,none,White
2,2,2,Human,none,White
1,1,1,Human,none,White
4,1,1,Human,none,White
5,2,5,Sphinx,Flying,Blue
6,5,5,Sphinx,Flying,Blue
2,2,1,Drake,Flying,Blue
3,0,5,Spirit,Flying,Blue
6,2,3,Spirit,none,Blue
1,1,1,Crocodile,none,Blue
9,9,9,Leviathan,none,Blue
3,4,6,Spirit,none,Blue
2,1,2,Human,none,Blue
4,3,2,Drake,Flying,Blue
3,1,1,Human,none,Blue
2,1,1,Faerie,Flying,Blue
5,2,2,Zombie,Flying,Blue
3,2,2,Human,none,Blue
5,4,4,Elemental,none,Blue
6,2,2,Vedalken,none,Blue
4,1,4,Vedalken,none,Blue
4,1,3,Faerie,Flying,Blue
6,0,6,Spirit,none,Blue
4,2,2,Zombie,none,Black
2,2,1,Human,none,Black
4,2,3,Skeleton,none,Black
2,1,1,Human,none,Black
6,6,5,Zombie,none,Black
2,7,7,Horror,Trample,Black
3,1,1,Zombie,none,Black
4,2,2,Spirit,Flying,Black
4,3,2,Ogre,none,Black
4,4,1,Insect,none,Black
3,1,1,Ooze,none,Black
6,2,4,Horror,none,Black
2,2,1,Zombie,none,Black
3,3,1,Human,none,Black
5,3,3,Spirit,none,Black
3,1,2,Imp,Flying,Black
1,1,1,Human,none,Black
5,1,1,Shade,none,Black
6,5,5,Human,none,Black
5,4,4,Demon,Flying,Black
5,3,3,Human,none,Red
6,4,4,Boar,none,Red
8,7,7,Avatar,none,Red
1,1,1,Goblin,none,Red
4,1,1,Goblin,Haste,Red
3,2,2,Goblin,none,Red
5,3,4,Elemental,none,Red
6,5,4,Giant,none,Red
5,6,6,Dragon,Flying,Red
4,4,3,Ogre,none,Red
4,*,*,Elemental,none,Red
4,4,1,Minotaur,none,Red
3,2,1,Cat,none,Red
2,2,2,Human,none,Red
2,1,1,Human,none,Red
3,1,1,Human,none,Red
1,3,2,Lizard,none,Red
4,3,3,Viashino,none,Red
2,1,2,Viashino,none,Red
1,1,1,Goblin,none,Red
4,1,2,Human,none,Red
1,0,1,Bird,Flying,Green
5,4,4,Elemental,none,Green
3,2,5,Spirit,none,Green
3,2,2,Elf,none,Green
5,3,4,Centaur,none,Green
1,1,1,Elf,none,Green
1,1,1,Elf,none,Green
3,2,3,Lizard,none,Green
5,0,0,Troll,none,Green
8,7,6,Spider,Reach,Green
4,3,3,Plant,none,Green
4,8,4,Troll,none,Green
3,1,2,Dryad,none,Green
4,2,4,Elf,none,Green
6,4,5,Spirit,none,Green
6,3,3,Elemental,none,Green
3,*,*,Avatar,none,Green
7,5,5,Wurm,Trample,Green
4,1,1,Human,none,Green
2,2,2,Dryad,none,Green
3,2,3,Human,none,Green
5,3,3,Beast,none,Green
2,1,1,Plant,none,Green
2,1,1,Angel,Flying,White
2,1,2,Human,none,White
2,1,2,Human,none,White
6,3,3,Human,none,White
2,1,1,Human,none,White
4,3,4,Angel,Flying,White
3,1,1,Human,none,White
3,2,2,Human,none,White
2,1,1,Human,none,White
3,2,1,Pegasus,First strike,White
3,1,2,Human,none,White
3,1,4,Human,none,White
4,2,2,Human,none,White
7,*,*,Avatar,none,White
1,1,1,Human,First strike,White
2,1,3,Wall,First strike,White
3,0,2,Human,none,White
1,1,1,Human,none,White
3,1,1,Human,none,White
4,2,2,Angel,Flying,White
4,2,2,Angel,Flying,White
3,2,2,Human,none,Blue
3,1,1,Human,none,Blue
2,2,1,Merfolk,none,Blue
3,1,1,Human,none,Blue
6,5,5,Djinn,Flying,Blue
2,0,2,Wall,none,Blue
2,3,3,Drake,Flying,Blue
7,5,5,Whale,none,Blue
3,1,3,Crab,none,Blue
2,4,4,Illusion,none,Blue
5,3,3,Shapeshifter,none,Blue
4,2,3,Drake,Flying,Blue
5,2,3,Drake,Flying,Blue
1,1,1,Merfolk,none,Blue
5,3,4,Serpent,none,Blue
4,2,2,Illusion,Flying,Blue
2,1,1,Bird,Flying,Blue
2,1,2,Human,none,Blue
3,2,2,Human,none,Blue
6,3,4,Illusion,Flying,Blue
6,2,2,Horror,Flying,Black
3,2,2,Thrull,none,Black
3,2,2,Zombie,none,Black
4,2,1,Zombie,none,Black
1,1,1,Insect,none,Black
4,2,2,Imp,Flying,Black
6,3,3,Horror,Flying,Black
4,3,3,Zombie,none,Black
2,4,4,Horror,none,Black
5,3,3,Zombie,none,Black
3,1,1,Shade,none,Black
3,1,1,Leech,none,Black
4,2,2,Zombie,none,Black
3,2,2,Zombie,none,Black
3,2,1,Human,none,Black
3,1,1,Imp,Flying,Black
4,4,4,Zombie,none,Black
3,2,2,Zombie,First strike,Black
5,3,2,Imp,Flying,Black
2,3,2,Imp,Flying,Black
1,3,3,Minion,none,Black
3,5,1,Worm,none,Black
2,1,1,Skeleton,none,Black
1,0,0,Horror,none,Black
4,3,3,Zombie,none,Black
6,4,4,Horror,none,Black
6,6,6,Hellion,none,Red
3,2,3,Lizard,none,Red
5,3,3,Beast,none,Red
3,2,1,Insect,none,Red
1,2,1,Goblin,none,Red
1,1,1,Goblin,none,Red
3,1,1,Goblin,none,Red
1,2,1,Goblin,none,Red
2,2,2,Goblin,none,Red
3,2,2,Goblin,none,Red
2,2,2,Goblin,Haste,Red
3,2,2,Cat,none,Red
4,4,4,Dragon,Flying,Red
2,4,4,Goblin,none,Red
4,3,3,Viashino,none,Red
5,7,7,Wurm,none,Red
7,5,5,Dragon,Flying,Red
3,3,1,Lizard,First strike,Red
5,4,3,Giant,Haste,Red
3,4,3,Viashino,none,Red
4,3,2,Viashino,Menace,Red
4,3,2,Viashino,none,Red
4,2,2,Viashino,none,Red
3,3,4,Lizard,none,Red
2,2,4,Insect,none,Green
2,3,3,Troll,none,Green
